address_id,house_no,street,purok,barangay_id
31793,H105,"Lapu-Lapu Ave.","Purok 9",44
31794,H532,"Aguinaldo St.","Purok 5",28
31795,H249,"Bonifacio Ave.","Purok 1",33
31796,H228,"Rizal St.","Purok 6",18
31797,H955,"Kalayaan Rd.","Purok 4",38
31798,H338,"Quezon Blvd.","Purok 9",3
31799,H037,"Bonifacio Ave.","Purok 7",12
31800,H277,"Magallanes St.","Purok 8",28
31801,H654,"Mabini St.","Purok 3",39
31802,H375,"Magallanes St.","Purok 5",11
31803,H156,"Quezon Blvd.","Purok 6",9
31804,H697,"Del Pilar St.","Purok 9",15
31805,H068,"Mabini St.","Purok 1",43
31806,H130,"Del Pilar St.","Purok 5",22
31807,H650,"Lapu-Lapu Ave.","Purok 3",18
31808,H908,"Rizal St.","Purok 3",40
31809,H228,"Rizal St.","Purok 6",8
31810,H761,"Magallanes St.","Purok 6",26
31811,H972,"Rizal St.","Purok 3",13
31812,H550,"Kalayaan Rd.","Purok 5",41
31813,H614,"Quezon Blvd.","Purok 10",37
31814,H928,"Bonifacio Ave.","Purok 10",14
31815,H545,"Quezon Blvd.","Purok 10",40
31816,H954,"Lapu-Lapu Ave.","Purok 3",15
31817,H401,"Lapu-Lapu Ave.","Purok 10",35
31818,H919,"Aguinaldo St.","Purok 3",22
31819,H199,"Aguinaldo St.","Purok 7",25
31820,H653,"Kalayaan Rd.","Purok 6",29
31821,H601,"Lapu-Lapu Ave.","Purok 5",11
31822,H767,"Kalayaan Rd.","Purok 9",8
31823,H133,"Bonifacio Ave.","Purok 5",23
31824,H706,"Mabini St.","Purok 10",16
31825,H350,"Del Pilar St.","Purok 7",6
31826,H650,"Magallanes St.","Purok 8",44
31827,H248,"Kalayaan Rd.","Purok 7",8
31828,H882,"Del Pilar St.","Purok 4",18
31829,H678,"Lapu-Lapu Ave.","Purok 2",29
31830,H573,"Rizal St.","Purok 6",18
31831,H166,"Quezon Blvd.","Purok 4",2
31832,H988,"Del Pilar St.","Purok 10",27
31833,H259,"Magallanes St.","Purok 10",34
31834,H515,"Bonifacio Ave.","Purok 4",26
31835,H238,"Mabini St.","Purok 7",31
31836,H828,"Magallanes St.","Purok 1",12
31837,H178,"Narra St.","Purok 4",29
31838,H103,"Narra St.","Purok 3",13
31839,H902,"Lapu-Lapu Ave.","Purok 6",19
31840,H202,"Quezon Blvd.","Purok 2",5
31841,H839,"Magallanes St.","Purok 3",32
31842,H223,"Aguinaldo St.","Purok 7",28
31843,H313,"Kalayaan Rd.","Purok 1",32
31844,H733,"Aguinaldo St.","Purok 9",20
31845,H074,"Narra St.","Purok 7",41
31846,H123,"Quezon Blvd.","Purok 5",8
31847,H988,"Aguinaldo St.","Purok 5",1
31848,H198,"Quezon Blvd.","Purok 1",8
31849,H464,"Narra St.","Purok 3",27
31850,H311,"Mabini St.","Purok 6",14
31851,H985,"Narra St.","Purok 6",3
31852,H878,"Del Pilar St.","Purok 9",26
31853,H551,"Lapu-Lapu Ave.","Purok 6",14
31854,H588,"Quezon Blvd.","Purok 9",39
31855,H639,"Kalayaan Rd.","Purok 5",18
31856,H464,"Bonifacio Ave.","Purok 7",31
31857,H646,"Lapu-Lapu Ave.","Purok 6",35
31858,H283,"Rizal St.","Purok 3",41
31859,H150,"Lapu-Lapu Ave.","Purok 7",26
31860,H570,"Aguinaldo St.","Purok 4",19
31861,H875,"Narra St.","Purok 1",13
31862,H948,"Narra St.","Purok 10",22
31863,H997,"Bonifacio Ave.","Purok 9",14
31864,H827,"Bonifacio Ave.","Purok 2",7
31865,H686,"Narra St.","Purok 6",34
31866,H029,"Del Pilar St.","Purok 9",38
31867,H754,"Quezon Blvd.","Purok 7",2
31868,H461,"Lapu-Lapu Ave.","Purok 10",11
31869,H266,"Aguinaldo St.","Purok 6",29
31870,H446,"Rizal St.","Purok 1",34
31871,H042,"Del Pilar St.","Purok 7",24
31872,H226,"Quezon Blvd.","Purok 2",13
31873,H546,"Magallanes St.","Purok 9",42
31874,H528,"Narra St.","Purok 1",26
31875,H603,"Del Pilar St.","Purok 9",29
31876,H041,"Lapu-Lapu Ave.","Purok 10",39
31877,H383,"Aguinaldo St.","Purok 10",29
31878,H325,"Bonifacio Ave.","Purok 10",37
31879,H374,"Rizal St.","Purok 3",31
31880,H207,"Del Pilar St.","Purok 1",23
31881,H425,"Quezon Blvd.","Purok 6",19
31882,H508,"Quezon Blvd.","Purok 5",36
31883,H460,"Kalayaan Rd.","Purok 7",25
31884,H605,"Quezon Blvd.","Purok 8",31
31885,H777,"Lapu-Lapu Ave.","Purok 8",38
31886,H761,"Lapu-Lapu Ave.","Purok 2",1
31887,H428,"Kalayaan Rd.","Purok 10",33
31888,H492,"Narra St.","Purok 1",31
31889,H275,"Lapu-Lapu Ave.","Purok 7",12
31890,H650,"Quezon Blvd.","Purok 8",34
31891,H938,"Lapu-Lapu Ave.","Purok 5",35
31892,H589,"Magallanes St.","Purok 9",27
31893,H496,"Rizal St.","Purok 10",11
31894,H080,"Bonifacio Ave.","Purok 6",30
31895,H261,"Magallanes St.","Purok 10",12
31896,H152,"Narra St.","Purok 4",17
31897,H054,"Quezon Blvd.","Purok 5",10
31898,H856,"Bonifacio Ave.","Purok 10",33
31899,H948,"Del Pilar St.","Purok 8",15
31900,H607,"Rizal St.","Purok 4",18
31901,H252,"Magallanes St.","Purok 10",36
31902,H753,"Rizal St.","Purok 9",41
31903,H231,"Mabini St.","Purok 7",21
31904,H996,"Del Pilar St.","Purok 10",3
31905,H446,"Lapu-Lapu Ave.","Purok 7",19
31906,H555,"Del Pilar St.","Purok 10",19
31907,H673,"Bonifacio Ave.","Purok 6",44
31908,H487,"Bonifacio Ave.","Purok 2",11
31909,H293,"Lapu-Lapu Ave.","Purok 6",23
31910,H189,"Aguinaldo St.","Purok 8",2
31911,H101,"Narra St.","Purok 3",1
31912,H462,"Quezon Blvd.","Purok 6",34
31913,H603,"Quezon Blvd.","Purok 2",13
31914,H429,"Kalayaan Rd.","Purok 8",32
31915,H787,"Magallanes St.","Purok 5",27
31916,H674,"Rizal St.","Purok 2",15
31917,H313,"Rizal St.","Purok 2",19
31918,H721,"Aguinaldo St.","Purok 2",2
31919,H163,"Narra St.","Purok 5",35
31920,H093,"Narra St.","Purok 5",20
31921,H461,"Lapu-Lapu Ave.","Purok 9",21
31922,H521,"Rizal St.","Purok 7",5
31923,H941,"Rizal St.","Purok 7",11
31924,H521,"Aguinaldo St.","Purok 6",19
31925,H725,"Mabini St.","Purok 10",36
31926,H520,"Bonifacio Ave.","Purok 3",39
31927,H448,"Bonifacio Ave.","Purok 2",4
31928,H042,"Narra St.","Purok 6",28
31929,H393,"Lapu-Lapu Ave.","Purok 2",41
31930,H629,"Aguinaldo St.","Purok 6",20
31931,H369,"Rizal St.","Purok 1",34
31932,H090,"Magallanes St.","Purok 5",22
31933,H483,"Bonifacio Ave.","Purok 4",35
31934,H579,"Aguinaldo St.","Purok 7",29
31935,H373,"Del Pilar St.","Purok 7",11
31936,H041,"Kalayaan Rd.","Purok 1",8
31937,H469,"Rizal St.","Purok 1",34
31938,H740,"Del Pilar St.","Purok 7",20
31939,H532,"Narra St.","Purok 1",44
31940,H067,"Bonifacio Ave.","Purok 6",1
31941,H974,"Mabini St.","Purok 5",34
31942,H811,"Del Pilar St.","Purok 3",6
31943,H329,"Bonifacio Ave.","Purok 8",44
31944,H242,"Lapu-Lapu Ave.","Purok 8",34
31945,H599,"Del Pilar St.","Purok 1",15
31946,H229,"Kalayaan Rd.","Purok 6",25
31947,H453,"Lapu-Lapu Ave.","Purok 9",5
31948,H440,"Lapu-Lapu Ave.","Purok 1",9
31949,H800,"Bonifacio Ave.","Purok 4",5
31950,H569,"Bonifacio Ave.","Purok 2",9
31951,H874,"Aguinaldo St.","Purok 5",16
31952,H024,"Narra St.","Purok 5",21
31953,H029,"Quezon Blvd.","Purok 6",27
31954,H046,"Lapu-Lapu Ave.","Purok 1",35
31955,H251,"Rizal St.","Purok 6",26
31956,H979,"Bonifacio Ave.","Purok 8",20
31957,H188,"Rizal St.","Purok 8",44
31958,H300,"Kalayaan Rd.","Purok 5",1
31959,H622,"Magallanes St.","Purok 1",42
31960,H172,"Quezon Blvd.","Purok 3",8
31961,H883,"Del Pilar St.","Purok 10",31
31962,H383,"Quezon Blvd.","Purok 7",27
31963,H948,"Quezon Blvd.","Purok 8",15
31964,H986,"Lapu-Lapu Ave.","Purok 2",3
31965,H166,"Aguinaldo St.","Purok 8",33
31966,H666,"Kalayaan Rd.","Purok 4",27
31967,H823,"Narra St.","Purok 2",38
31968,H660,"Kalayaan Rd.","Purok 3",1
31969,H430,"Rizal St.","Purok 9",37
31970,H955,"Lapu-Lapu Ave.","Purok 3",9
31971,H338,"Lapu-Lapu Ave.","Purok 1",8
31972,H102,"Mabini St.","Purok 2",8
31973,H296,"Bonifacio Ave.","Purok 7",33
31974,H244,"Quezon Blvd.","Purok 10",42
31975,H195,"Mabini St.","Purok 5",36
31976,H489,"Bonifacio Ave.","Purok 2",44
31977,H452,"Del Pilar St.","Purok 5",8
31978,H841,"Rizal St.","Purok 8",42
31979,H398,"Mabini St.","Purok 10",22
31980,H830,"Del Pilar St.","Purok 1",40
31981,H365,"Lapu-Lapu Ave.","Purok 2",6
31982,H014,"Mabini St.","Purok 4",9
31983,H908,"Bonifacio Ave.","Purok 3",1
31984,H174,"Kalayaan Rd.","Purok 7",17
31985,H791,"Rizal St.","Purok 10",23
31986,H126,"Del Pilar St.","Purok 5",19
31987,H048,"Kalayaan Rd.","Purok 3",25
31988,H277,"Narra St.","Purok 8",14
31989,H930,"Rizal St.","Purok 4",10
31990,H945,"Rizal St.","Purok 6",42
31991,H214,"Bonifacio Ave.","Purok 1",4
31992,H664,"Del Pilar St.","Purok 6",28
31993,H753,"Rizal St.","Purok 8",29
31994,H619,"Lapu-Lapu Ave.","Purok 6",28
31995,H702,"Bonifacio Ave.","Purok 6",25
31996,H806,"Bonifacio Ave.","Purok 4",9
31997,H976,"Quezon Blvd.","Purok 1",2
31998,H611,"Aguinaldo St.","Purok 4",22
31999,H753,"Magallanes St.","Purok 4",39
32000,H361,"Quezon Blvd.","Purok 9",15
32001,H352,"Magallanes St.","Purok 8",26
32002,H685,"Quezon Blvd.","Purok 7",24
32003,H126,"Mabini St.","Purok 7",37
32004,H383,"Mabini St.","Purok 3",6
32005,H861,"Mabini St.","Purok 5",37
32006,H223,"Bonifacio Ave.","Purok 1",12
32007,H669,"Del Pilar St.","Purok 7",25
32008,H382,"Bonifacio Ave.","Purok 4",33
32009,H230,"Aguinaldo St.","Purok 8",43
32010,H745,"Aguinaldo St.","Purok 9",16
32011,H854,"Lapu-Lapu Ave.","Purok 8",38
32012,H731,"Kalayaan Rd.","Purok 4",25
32013,H252,"Narra St.","Purok 9",13
32014,H163,"Lapu-Lapu Ave.","Purok 7",15
32015,H070,"Kalayaan Rd.","Purok 1",32
32016,H004,"Mabini St.","Purok 5",32
32017,H704,"Aguinaldo St.","Purok 10",36
32018,H609,"Magallanes St.","Purok 10",1
32019,H536,"Aguinaldo St.","Purok 6",1
32020,H355,"Del Pilar St.","Purok 10",33
32021,H641,"Magallanes St.","Purok 1",19
32022,H451,"Bonifacio Ave.","Purok 3",29
32023,H737,"Quezon Blvd.","Purok 6",35
32024,H757,"Bonifacio Ave.","Purok 4",4
32025,H087,"Mabini St.","Purok 1",13
32026,H041,"Mabini St.","Purok 3",4
32027,H296,"Mabini St.","Purok 4",33
32028,H806,"Del Pilar St.","Purok 2",43
32029,H683,"Narra St.","Purok 10",33
32030,H490,"Quezon Blvd.","Purok 2",24
32031,H775,"Del Pilar St.","Purok 4",14
32032,H074,"Mabini St.","Purok 2",27
32033,H573,"Rizal St.","Purok 7",28
32034,H079,"Lapu-Lapu Ave.","Purok 9",13
32035,H183,"Quezon Blvd.","Purok 5",7
32036,H636,"Lapu-Lapu Ave.","Purok 3",26
32037,H398,"Del Pilar St.","Purok 7",6
32038,H813,"Del Pilar St.","Purok 4",17
32039,H943,"Del Pilar St.","Purok 9",21
32040,H917,"Quezon Blvd.","Purok 3",16
32041,H378,"Lapu-Lapu Ave.","Purok 4",8
32042,H675,"Del Pilar St.","Purok 8",26
32043,H601,"Rizal St.","Purok 4",29
32044,H970,"Del Pilar St.","Purok 10",42
32045,H755,"Aguinaldo St.","Purok 10",19
32046,H819,"Bonifacio Ave.","Purok 4",32
32047,H274,"Lapu-Lapu Ave.","Purok 3",27
32048,H315,"Lapu-Lapu Ave.","Purok 2",39
32049,H472,"Quezon Blvd.","Purok 4",14
32050,H240,"Magallanes St.","Purok 2",13
32051,H397,"Bonifacio Ave.","Purok 9",35
32052,H237,"Del Pilar St.","Purok 9",13
32053,H284,"Lapu-Lapu Ave.","Purok 4",6
32054,H879,"Mabini St.","Purok 6",25
32055,H220,"Bonifacio Ave.","Purok 3",44
32056,H896,"Mabini St.","Purok 8",3
32057,H872,"Magallanes St.","Purok 2",8
32058,H524,"Narra St.","Purok 2",44
32059,H359,"Lapu-Lapu Ave.","Purok 4",7
32060,H582,"Bonifacio Ave.","Purok 2",44
32061,H084,"Quezon Blvd.","Purok 5",32
32062,H527,"Narra St.","Purok 4",9
32063,H820,"Narra St.","Purok 2",8
32064,H302,"Quezon Blvd.","Purok 10",16
32065,H839,"Kalayaan Rd.","Purok 10",38
32066,H658,"Del Pilar St.","Purok 6",24
32067,H424,"Lapu-Lapu Ave.","Purok 9",21
32068,H551,"Bonifacio Ave.","Purok 1",10
32069,H484,"Rizal St.","Purok 7",5
32070,H169,"Narra St.","Purok 2",17
32071,H849,"Quezon Blvd.","Purok 2",17
32072,H431,"Lapu-Lapu Ave.","Purok 1",30
32073,H189,"Quezon Blvd.","Purok 5",24
32074,H443,"Magallanes St.","Purok 4",27
32075,H735,"Narra St.","Purok 8",7
32076,H001,"Narra St.","Purok 9",12
32077,H153,"Mabini St.","Purok 7",11
32078,H518,"Rizal St.","Purok 8",15
32079,H838,"Aguinaldo St.","Purok 7",9
32080,H723,"Aguinaldo St.","Purok 4",13
32081,H464,"Magallanes St.","Purok 2",16
32082,H387,"Quezon Blvd.","Purok 5",3
32083,H508,"Lapu-Lapu Ave.","Purok 7",11
32084,H083,"Magallanes St.","Purok 6",7
32085,H581,"Quezon Blvd.","Purok 2",24
32086,H176,"Aguinaldo St.","Purok 5",7
32087,H360,"Narra St.","Purok 7",12
32088,H049,"Aguinaldo St.","Purok 9",18
32089,H477,"Bonifacio Ave.","Purok 6",1
32090,H665,"Narra St.","Purok 9",7
32091,H872,"Kalayaan Rd.","Purok 9",33
32092,H202,"Narra St.","Purok 4",4
32093,H099,"Rizal St.","Purok 10",22
32094,H650,"Narra St.","Purok 7",37
32095,H103,"Kalayaan Rd.","Purok 10",2
32096,H109,"Quezon Blvd.","Purok 5",18
32097,H453,"Bonifacio Ave.","Purok 2",20
32098,H871,"Del Pilar St.","Purok 2",41
32099,H302,"Mabini St.","Purok 2",43
32100,H140,"Bonifacio Ave.","Purok 4",30
32101,H669,"Bonifacio Ave.","Purok 6",30
32102,H637,"Kalayaan Rd.","Purok 2",41
32103,H393,"Mabini St.","Purok 9",34
32104,H432,"Bonifacio Ave.","Purok 3",18
32105,H521,"Narra St.","Purok 4",38
32106,H310,"Rizal St.","Purok 2",18
32107,H121,"Mabini St.","Purok 10",2
32108,H003,"Bonifacio Ave.","Purok 9",7
32109,H997,"Quezon Blvd.","Purok 10",17
32110,H807,"Narra St.","Purok 3",33
32111,H279,"Lapu-Lapu Ave.","Purok 4",9
32112,H442,"Mabini St.","Purok 9",26
32113,H581,"Lapu-Lapu Ave.","Purok 4",44
32114,H747,"Aguinaldo St.","Purok 9",26
32115,H716,"Magallanes St.","Purok 6",25
32116,H188,"Kalayaan Rd.","Purok 8",34
32117,H850,"Mabini St.","Purok 9",24
32118,H268,"Lapu-Lapu Ave.","Purok 4",25
32119,H981,"Magallanes St.","Purok 8",40
32120,H989,"Quezon Blvd.","Purok 6",17
32121,H499,"Mabini St.","Purok 10",15
32122,H036,"Lapu-Lapu Ave.","Purok 10",4
32123,H802,"Del Pilar St.","Purok 5",10
32124,H166,"Kalayaan Rd.","Purok 10",35
32125,H080,"Bonifacio Ave.","Purok 7",12
32126,H606,"Bonifacio Ave.","Purok 10",14
32127,H114,"Aguinaldo St.","Purok 9",4
32128,H061,"Rizal St.","Purok 3",41
32129,H117,"Narra St.","Purok 2",22
32130,H578,"Magallanes St.","Purok 3",5
32131,H607,"Bonifacio Ave.","Purok 8",32
32132,H777,"Kalayaan Rd.","Purok 1",41
32133,H143,"Bonifacio Ave.","Purok 5",10
32134,H200,"Magallanes St.","Purok 10",22
32135,H964,"Kalayaan Rd.","Purok 6",27
32136,H311,"Quezon Blvd.","Purok 1",36
32137,H737,"Mabini St.","Purok 9",17
32138,H273,"Quezon Blvd.","Purok 1",35
32139,H950,"Kalayaan Rd.","Purok 3",38
32140,H444,"Bonifacio Ave.","Purok 7",44
32141,H265,"Quezon Blvd.","Purok 2",24
32142,H943,"Bonifacio Ave.","Purok 10",21
32143,H495,"Rizal St.","Purok 10",6
32144,H922,"Quezon Blvd.","Purok 10",27
32145,H469,"Rizal St.","Purok 8",39
32146,H523,"Lapu-Lapu Ave.","Purok 5",27
32147,H003,"Kalayaan Rd.","Purok 3",36
32148,H760,"Kalayaan Rd.","Purok 10",21
32149,H812,"Quezon Blvd.","Purok 2",42
32150,H562,"Quezon Blvd.","Purok 10",19
32151,H328,"Magallanes St.","Purok 9",29
32152,H099,"Mabini St.","Purok 10",43
32153,H136,"Narra St.","Purok 4",6
32154,H294,"Lapu-Lapu Ave.","Purok 5",32
32155,H272,"Bonifacio Ave.","Purok 9",19
32156,H319,"Quezon Blvd.","Purok 9",21
32157,H219,"Magallanes St.","Purok 10",27
32158,H627,"Lapu-Lapu Ave.","Purok 2",9
32159,H322,"Mabini St.","Purok 4",34
32160,H864,"Del Pilar St.","Purok 3",26
32161,H590,"Rizal St.","Purok 4",11
32162,H073,"Rizal St.","Purok 8",7
32163,H941,"Narra St.","Purok 1",18
32164,H082,"Narra St.","Purok 5",7
32165,H362,"Quezon Blvd.","Purok 5",16
32166,H009,"Bonifacio Ave.","Purok 9",37
32167,H024,"Lapu-Lapu Ave.","Purok 1",11
32168,H700,"Aguinaldo St.","Purok 3",29
32169,H967,"Aguinaldo St.","Purok 2",39
32170,H766,"Bonifacio Ave.","Purok 7",8
32171,H145,"Kalayaan Rd.","Purok 6",41
32172,H894,"Mabini St.","Purok 4",37
32173,H581,"Bonifacio Ave.","Purok 10",5
32174,H824,"Lapu-Lapu Ave.","Purok 8",41
32175,H233,"Lapu-Lapu Ave.","Purok 7",35
32176,H121,"Lapu-Lapu Ave.","Purok 10",38
32177,H525,"Kalayaan Rd.","Purok 5",42
32178,H390,"Quezon Blvd.","Purok 8",10
32179,H607,"Del Pilar St.","Purok 9",12
32180,H682,"Rizal St.","Purok 10",2
32181,H994,"Bonifacio Ave.","Purok 9",35
32182,H008,"Narra St.","Purok 10",22
32183,H326,"Magallanes St.","Purok 9",20
32184,H869,"Narra St.","Purok 3",15
32185,H170,"Magallanes St.","Purok 4",19
32186,H554,"Rizal St.","Purok 7",6
32187,H169,"Quezon Blvd.","Purok 2",13
32188,H274,"Bonifacio Ave.","Purok 8",34
32189,H524,"Quezon Blvd.","Purok 2",24
32190,H646,"Del Pilar St.","Purok 7",36
32191,H989,"Del Pilar St.","Purok 9",34
32192,H041,"Mabini St.","Purok 1",15
32193,H375,"Kalayaan Rd.","Purok 10",12
32194,H851,"Del Pilar St.","Purok 2",19
32195,H314,"Mabini St.","Purok 3",33
32196,H793,"Narra St.","Purok 3",28
32197,H926,"Aguinaldo St.","Purok 6",14
32198,H045,"Quezon Blvd.","Purok 5",43
32199,H240,"Del Pilar St.","Purok 3",31
32200,H595,"Magallanes St.","Purok 9",10
32201,H783,"Quezon Blvd.","Purok 2",41
32202,H990,"Kalayaan Rd.","Purok 1",23
32203,H160,"Aguinaldo St.","Purok 10",34
32204,H716,"Lapu-Lapu Ave.","Purok 1",44
32205,H055,"Rizal St.","Purok 9",40
32206,H051,"Aguinaldo St.","Purok 2",39
32207,H037,"Del Pilar St.","Purok 6",23
32208,H534,"Magallanes St.","Purok 1",41
32209,H880,"Lapu-Lapu Ave.","Purok 9",26
32210,H176,"Rizal St.","Purok 10",20
32211,H682,"Lapu-Lapu Ave.","Purok 3",31
32212,H949,"Kalayaan Rd.","Purok 4",44
32213,H501,"Mabini St.","Purok 8",19
32214,H395,"Rizal St.","Purok 9",22
32215,H796,"Lapu-Lapu Ave.","Purok 10",30
32216,H396,"Mabini St.","Purok 2",3
32217,H336,"Del Pilar St.","Purok 10",20
32218,H866,"Bonifacio Ave.","Purok 4",14
32219,H732,"Narra St.","Purok 5",17
32220,H741,"Rizal St.","Purok 10",11
32221,H387,"Lapu-Lapu Ave.","Purok 3",5
32222,H312,"Lapu-Lapu Ave.","Purok 2",15
32223,H903,"Lapu-Lapu Ave.","Purok 7",44
32224,H247,"Bonifacio Ave.","Purok 10",29
32225,H532,"Narra St.","Purok 2",15
32226,H947,"Narra St.","Purok 9",1
32227,H496,"Magallanes St.","Purok 5",39
32228,H632,"Bonifacio Ave.","Purok 9",36
32229,H499,"Aguinaldo St.","Purok 9",32
32230,H150,"Kalayaan Rd.","Purok 10",41
32231,H657,"Magallanes St.","Purok 7",31
32232,H162,"Bonifacio Ave.","Purok 5",24
32233,H026,"Magallanes St.","Purok 8",31
32234,H458,"Del Pilar St.","Purok 3",26
32235,H131,"Magallanes St.","Purok 6",43
32236,H078,"Aguinaldo St.","Purok 1",11
32237,H019,"Aguinaldo St.","Purok 2",19
32238,H071,"Magallanes St.","Purok 8",17
32239,H520,"Aguinaldo St.","Purok 6",19
32240,H295,"Kalayaan Rd.","Purok 5",34
32241,H212,"Bonifacio Ave.","Purok 4",7
32242,H137,"Aguinaldo St.","Purok 10",36
32243,H400,"Aguinaldo St.","Purok 3",37
32244,H859,"Aguinaldo St.","Purok 7",5
32245,H432,"Narra St.","Purok 3",7
32246,H363,"Mabini St.","Purok 1",33
32247,H635,"Kalayaan Rd.","Purok 3",33
32248,H281,"Aguinaldo St.","Purok 3",27
32249,H488,"Magallanes St.","Purok 1",21
32250,H835,"Magallanes St.","Purok 3",5
32251,H549,"Kalayaan Rd.","Purok 5",25
32252,H979,"Bonifacio Ave.","Purok 1",31
32253,H375,"Del Pilar St.","Purok 6",31
32254,H078,"Rizal St.","Purok 3",42
32255,H214,"Lapu-Lapu Ave.","Purok 6",39
32256,H703,"Magallanes St.","Purok 9",25
32257,H098,"Narra St.","Purok 7",36
32258,H927,"Narra St.","Purok 8",11
32259,H521,"Mabini St.","Purok 7",42
32260,H122,"Magallanes St.","Purok 5",7
32261,H855,"Aguinaldo St.","Purok 6",7
32262,H820,"Quezon Blvd.","Purok 4",17
32263,H917,"Bonifacio Ave.","Purok 10",15
32264,H794,"Rizal St.","Purok 1",33
32265,H923,"Narra St.","Purok 9",35
32266,H037,"Mabini St.","Purok 3",30
32267,H348,"Bonifacio Ave.","Purok 5",3
32268,H806,"Narra St.","Purok 4",1
32269,H127,"Magallanes St.","Purok 5",37
32270,H258,"Narra St.","Purok 3",10
32271,H215,"Bonifacio Ave.","Purok 3",16
32272,H256,"Kalayaan Rd.","Purok 4",27
32273,H746,"Magallanes St.","Purok 8",21
32274,H743,"Mabini St.","Purok 2",1
32275,H221,"Bonifacio Ave.","Purok 2",32
32276,H875,"Rizal St.","Purok 9",10
32277,H738,"Del Pilar St.","Purok 5",16
32278,H257,"Aguinaldo St.","Purok 5",43
32279,H304,"Rizal St.","Purok 6",39
32280,H628,"Mabini St.","Purok 6",34
32281,H618,"Bonifacio Ave.","Purok 8",43
32282,H697,"Mabini St.","Purok 1",16
32283,H514,"Narra St.","Purok 2",18
32284,H372,"Aguinaldo St.","Purok 1",23
32285,H296,"Del Pilar St.","Purok 8",13
32286,H742,"Quezon Blvd.","Purok 5",43
32287,H671,"Kalayaan Rd.","Purok 3",20
32288,H074,"Narra St.","Purok 4",19
32289,H384,"Mabini St.","Purok 1",30
32290,H440,"Narra St.","Purok 3",16
32291,H773,"Mabini St.","Purok 2",31
32292,H358,"Del Pilar St.","Purok 6",44
32293,H880,"Lapu-Lapu Ave.","Purok 6",9
32294,H411,"Lapu-Lapu Ave.","Purok 3",22
32295,H015,"Narra St.","Purok 8",36
32296,H312,"Del Pilar St.","Purok 10",33
32297,H444,"Aguinaldo St.","Purok 9",11
32298,H063,"Kalayaan Rd.","Purok 2",34
32299,H020,"Mabini St.","Purok 10",18
32300,H850,"Del Pilar St.","Purok 1",13
32301,H161,"Bonifacio Ave.","Purok 3",4
32302,H751,"Kalayaan Rd.","Purok 2",14
32303,H585,"Aguinaldo St.","Purok 7",4
32304,H488,"Bonifacio Ave.","Purok 3",40
32305,H275,"Narra St.","Purok 10",32
32306,H255,"Quezon Blvd.","Purok 1",31
32307,H480,"Quezon Blvd.","Purok 4",13
32308,H544,"Quezon Blvd.","Purok 2",35
32309,H317,"Bonifacio Ave.","Purok 10",37
32310,H961,"Rizal St.","Purok 6",1
32311,H663,"Lapu-Lapu Ave.","Purok 5",27
32312,H390,"Magallanes St.","Purok 6",18
32313,H434,"Mabini St.","Purok 10",42
32314,H197,"Quezon Blvd.","Purok 4",4
32315,H447,"Mabini St.","Purok 9",27
32316,H495,"Kalayaan Rd.","Purok 7",26
32317,H273,"Aguinaldo St.","Purok 6",21
32318,H138,"Aguinaldo St.","Purok 1",17
32319,H390,"Rizal St.","Purok 9",35
32320,H683,"Bonifacio Ave.","Purok 8",12
32321,H779,"Rizal St.","Purok 9",21
32322,H317,"Mabini St.","Purok 4",19
32323,H596,"Rizal St.","Purok 8",24
32324,H546,"Quezon Blvd.","Purok 10",21
32325,H385,"Narra St.","Purok 8",22
32326,H590,"Aguinaldo St.","Purok 7",37
32327,H974,"Aguinaldo St.","Purok 2",44
32328,H741,"Narra St.","Purok 5",16
32329,H169,"Narra St.","Purok 3",40
32330,H699,"Quezon Blvd.","Purok 8",42
32331,H749,"Lapu-Lapu Ave.","Purok 3",4
32332,H515,"Quezon Blvd.","Purok 2",24
32333,H023,"Narra St.","Purok 6",26
32334,H513,"Lapu-Lapu Ave.","Purok 7",11
32335,H346,"Lapu-Lapu Ave.","Purok 2",15
32336,H235,"Bonifacio Ave.","Purok 2",10
32337,H589,"Bonifacio Ave.","Purok 1",3
32338,H872,"Quezon Blvd.","Purok 2",4
32339,H273,"Mabini St.","Purok 6",25
32340,H916,"Del Pilar St.","Purok 9",28
32341,H466,"Narra St.","Purok 5",18
32342,H165,"Narra St.","Purok 5",18
32343,H377,"Del Pilar St.","Purok 8",4
32344,H416,"Quezon Blvd.","Purok 4",40
32345,H077,"Kalayaan Rd.","Purok 1",12
32346,H744,"Rizal St.","Purok 3",36
32347,H209,"Del Pilar St.","Purok 10",34
32348,H843,"Aguinaldo St.","Purok 7",6
32349,H852,"Del Pilar St.","Purok 1",5
32350,H128,"Rizal St.","Purok 8",2
32351,H963,"Rizal St.","Purok 4",29
32352,H245,"Lapu-Lapu Ave.","Purok 8",10
32353,H328,"Magallanes St.","Purok 6",8
32354,H912,"Del Pilar St.","Purok 1",1
32355,H644,"Rizal St.","Purok 6",27
32356,H404,"Bonifacio Ave.","Purok 7",23
32357,H327,"Rizal St.","Purok 2",6
32358,H893,"Narra St.","Purok 2",18
32359,H936,"Rizal St.","Purok 4",33
32360,H064,"Bonifacio Ave.","Purok 5",24
32361,H398,"Magallanes St.","Purok 6",29
32362,H204,"Lapu-Lapu Ave.","Purok 7",7
32363,H194,"Kalayaan Rd.","Purok 9",20
32364,H756,"Aguinaldo St.","Purok 2",15
